#{"t_start": 1778231542.2437344, "env_id": "RobotReachPyBullet-Default-v0"}
r,l,t
-2.408515,74,2258.604794
1.24863,39,2259.027553
2.559297,41,2259.476374
0.093542,42,2259.941877
-1.59901,79,2260.803358
-4.26831,73,2261.605397
-0.91761,76,2262.436231
4.747239,33,2262.801064
-0.374663,43,2263.271092
-1.868894,52,2263.834502
0.337359,68,2264.574505
2.949014,40,2265.010827
-1.310156,74,2265.817967
5.314349,28,2266.127278
-18.791571,65,2266.882942
6.794067,24,2267.144264
1.01147,84,2268.080114
-22.427491,93,2269.14241
2.43703,35,2269.54924
-4.375967,119,2270.899152
-4.424609,75,2271.762159
-3.459538,75,2272.619399
5.748255,28,2272.938342
-0.04866,46,2273.46878
-2.42813,87,2274.471157
1.79702,46,2274.998903
3.40936,76,2275.869622
-3.461498,97,2276.977112
-4.134539,147,2278.663815
-0.197157,72,2279.534868
0.703812,48,2280.086424
7.451983,22,2280.338763
7.022247,22,2280.589108
0.589792,65,2281.338551
-2.461621,49,2281.895095
-24.857317,161,2283.73015
-19.907259,67,2284.494637
-8.590237,118,2285.848901
0.764833,54,2286.467285
-2.61043,49,2287.0348
1.204515,40,2287.487585
-1.626411,78,2288.378767
5.89039,26,2288.673994
1.443444,57,2289.336776
1.069123,90,2290.400579
-4.583104,107,2291.645896
-1.208957,72,2292.472937
-1.99799,62,2293.179059
2.382446,50,2293.750592
1.297672,39,2294.196787
1.504167,37,2294.624593
3.719908,36,2295.034933
4.571509,30,2295.376464
-4.505259,120,2296.762197
3.952924,32,2297.125245
3.744245,36,2297.538481
-10.195618,122,2298.932538
5.278446,30,2299.278697
-23.494402,353,2303.377308
2.669865,35,2303.780302
-3.646349,51,2305.426681
-5.67187,79,2306.287736
-4.355266,73,2307.084941
2.889715,35,2307.473922
6.331208,27,2307.767151
-3.258054,51,2308.326833
1.252145,78,2309.182998
-3.043016,55,2309.787999
-0.969046,48,2310.316432
-0.480409,47,2310.832615
-18.318951,74,2311.639613
-16.994949,74,2312.445498
-7.227549,133,2313.896738
-4.034595,103,2315.085976
-2.612907,48,2315.609571
1.879514,39,2316.033461
0.22348,44,2316.513201
3.117194,37,2316.916634
-0.411293,66,2317.634633
1.446513,61,2318.303877
0.437742,51,2318.864409
3.439739,36,2319.25672
6.045205,29,2319.574834
-7.130786,120,2320.891296
2.578474,35,2321.273109
2.875198,40,2321.70805
-3.435452,51,2322.264809
-1.634075,44,2322.748539
-9.529869,166,2324.563344
-4.821131,58,2325.196429
-0.975785,48,2325.739863
-1.355298,51,2326.333856
2.624422,39,2326.758645
1.495683,40,2327.201589
-2.522749,126,2328.577898
1.608338,41,2329.02519
0.251912,46,2329.525908
3.245862,36,2329.91924
1.001717,68,2330.66267
4.913658,29,2330.978141
3.036203,50,2331.530375
-19.239564,66,2332.247581
-7.871767,129,2333.652242
-3.496998,69,2334.413826
-3.737672,66,2335.133546
-2.71169,68,2335.87472
5.67794,27,2336.169921
-4.671889,57,2336.7864
4.41882,43,2337.258682
-0.460408,124,2338.682898
6.224006,25,2338.970145
-0.729008,47,2339.515062
-1.846713,45,2340.028774
4.204856,32,2340.407891
-0.628947,44,2340.911601
6.472418,24,2341.180867
4.727039,31,2341.532454
-2.663139,50,2342.100145
0.229016,41,2342.567919
3.061577,36,2342.976765
2.178435,51,2343.557033
2.869451,37,2343.978205
1.613642,38,2344.420048
-2.816666,55,2345.054664
2.652204,39,2345.500604
-13.901011,34,2345.89161
0.090429,78,2346.785718
-16.908162,73,2347.621805
6.382332,48,2348.172466
1.136949,40,2348.634194
-5.549658,84,2349.646556
7.28859,28,2349.968718
-5.888502,56,2350.612875
2.264842,37,2351.037766
-2.425913,45,2351.555852
2.288877,37,2351.979426
3.073324,38,2352.420468
-9.569453,195,2354.658677
-2.26624,78,2355.562418
3.382345,35,2355.960153
-3.126752,96,2357.052291
-4.571364,114,2358.357915
0.068878,96,2359.451704
-0.810804,48,2360.004256
3.581977,33,2360.384508
2.900067,37,2360.832477
-8.673676,64,2362.528704
5.911247,26,2362.813962
1.10245,39,2363.242043
1.951363,37,2363.645285
-2.08326,90,2364.627942
7.606704,22,2364.867315
5.569157,29,2365.184634
6.190572,25,2365.465894
-6.03462,54,2366.052359
-3.420994,56,2366.664586
6.101433,26,2366.948233
6.392346,52,2367.521159
7.327849,38,2367.935046
-4.014854,56,2368.542459
6.099742,25,2368.816746
-1.338679,47,2369.327913
2.883807,50,2369.874624
0.594302,39,2370.306699
-3.284794,95,2371.34398
0.331563,47,2371.855757
0.678084,40,2372.293581
5.640458,30,2372.621439
-15.8501,64,2373.367077
-2.006525,50,2373.911002
3.022777,37,2374.316671
-3.868464,56,2374.927043
5.865367,28,2375.233596
-1.108131,48,2375.759115
4.166671,32,2376.11137
1.287534,42,2376.571935
0.314129,42,2377.032738
1.16739,66,2377.750519
1.224327,43,2378.222284
0.316172,40,2378.657279
-0.67432,45,2379.147992
2.551439,36,2379.54595
-1.746031,86,2380.486552
4.853359,32,2380.846756
0.129674,40,2381.283284
4.6032,31,2381.62439
-3.18502,86,2382.558147
0.717935,101,2383.658251
6.821636,24,2383.921561
2.907984,35,2384.302018
-12.209034,63,2385.040138
-0.205171,76,2385.873599
3.097183,72,2386.659722
5.457701,30,2386.995845
0.290256,44,2387.473594
-8.394906,180,2389.437355
-4.127041,131,2390.870548
1.753962,39,2391.295635
5.874685,26,2391.589047
-15.259176,64,2392.289214
-14.084537,270,2395.235708
-3.732477,53,2395.815969
-1.282187,48,2396.342031
-8.233825,103,2397.533861
-7.283349,91,2398.528435
1.348641,41,2398.973829
5.138051,28,2399.279302
-1.76646,49,2399.819886
-13.932289,58,2400.451263
-8.174557,56,2401.058657
6.550733,33,2401.421707
-1.198509,44,2401.901448
-6.197463,144,2403.469422
3.250524,35,2403.860173
-13.488831,59,2404.503072
3.577375,35,2404.887788
5.706448,33,2405.251825
-3.529057,60,2405.905568
6.357555,26,2406.190792
-4.072882,52,2406.759176
5.056079,29,2407.074647
-4.843012,159,2408.877187
1.589897,66,2409.633182
0.196674,69,2410.433374
3.643809,39,2410.875677
-1.335699,47,2411.412301
-4.799601,146,2413.083922
-7.095605,140,2414.678014
1.799757,37,2415.109634
-3.467336,78,2416.003575
5.202013,32,2416.368319
3.86245,32,2416.7304
-12.18026,86,2418.709461
-0.201264,44,2419.196307
-19.435675,82,2420.153773
-5.083041,98,2421.222389
0.072274,52,2421.791899
7.440811,28,2422.097411
-3.992126,54,2422.688404
0.974607,40,2423.133125
-0.565818,43,2423.620096
-0.30623,83,2424.557616
-1.14071,51,2425.124132
2.893057,47,2425.65976
-3.498363,87,2426.642365
-13.391487,216,2429.012272
-0.050125,42,2429.469382
-3.927674,50,2430.013393
-1.432235,47,2430.524056
-6.080826,77,2431.362114
2.603894,38,2431.818913
-7.141536,147,2433.494637
6.795484,25,2433.783881
7.545179,23,2434.05256
-8.808258,152,2435.793107
4.971493,35,2436.193031
0.675935,105,2437.394955
5.781817,32,2437.762024
0.69761,74,2438.607673
5.010637,47,2439.147667
-7.604824,56,2439.794891
3.92021,59,2440.47015
-2.97608,54,2441.087485
-0.824717,45,2441.609089
-0.077304,116,2442.939585
2.378243,40,2443.399382
-1.965035,141,2445.076213
4.654324,32,2445.444178
-0.83699,48,2445.999725
-10.937451,196,2448.244014
0.396887,69,2449.033375
2.525338,51,2449.617039
2.484394,39,2450.064486
-0.987305,48,2450.622267
3.232394,69,2451.418666
-2.411715,122,2452.818635
-0.63024,74,2453.664421
1.239531,40,2454.117999
1.146899,40,2454.578958
0.010336,45,2455.092643
-2.941113,101,2456.304014
2.047092,39,2456.749985
6.584344,26,2457.050227
6.830546,24,2457.333485
1.928126,101,2458.485605
2.073478,40,2458.945402
2.32606,44,2459.448142
-3.998052,55,2460.075788
-3.766775,48,2460.624257
-1.77808,44,2461.123124
1.247223,48,2461.672802
5.469229,28,2461.993229
0.098069,87,2462.981643
-2.277069,45,2463.50044
-2.261142,46,2464.029086
7.147236,32,2464.392005
1.39429,39,2464.838205
1.144485,63,2465.557344
3.115407,34,2465.948756
-3.980524,137,2467.562233
2.554675,39,2468.010826
-19.506241,74,2468.854838
6.043461,29,2469.190957
-2.307039,71,2470.015068
1.729437,37,2470.439226
-19.576794,71,2471.246085
5.183889,32,2471.606171
-0.227087,42,2472.082685
2.427872,50,2472.64923
6.646497,26,2472.950914
1.73062,76,2473.814975
-0.480695,46,2474.338508
-3.914084,67,2475.111621
-3.285356,72,2477.374483
5.532737,45,2477.86675
-1.652832,48,2478.390955
-2.961829,47,2478.903547
0.052635,44,2479.437968
5.855434,133,2480.932539
-8.560838,152,2482.675436
5.628372,27,2482.982246
-1.299173,49,2483.545295
-2.029185,44,2484.042928
-5.901323,98,2485.170164
-6.084947,81,2486.105929
1.627096,48,2486.652497
-4.656699,50,2487.22703
-5.538744,52,2487.820476
0.402128,44,2488.332516
-8.148506,126,2489.777764
-2.704914,69,2490.564115
-5.401032,54,2491.239529
-0.340876,77,2492.128491
-9.407965,145,2493.795759
2.316802,46,2494.32865
7.045126,27,2494.635553
3.307863,39,2495.07987
-1.275539,43,2495.571625
-3.283236,52,2496.165071
-6.270568,54,2496.784421
0.110475,44,2497.290045
-2.571714,48,2497.838725
1.89524,39,2498.290099
-0.486073,45,2498.816355
-4.333234,183,2500.915206
-0.331286,55,2501.549962
-2.596389,50,2502.121785
3.868757,32,2502.486473
4.1039,59,2503.21781
5.96482,27,2503.522017
-1.435913,43,2504.015072
3.183707,34,2504.41203
-18.145445,203,2506.745504
7.081559,23,2507.019358
3.246779,35,2507.41989
-4.035351,114,2508.728781
2.88571,71,2509.55021
-1.243925,49,2510.113558
-0.880111,43,2510.602177
-0.695241,43,2511.100867
-4.558142,111,2512.383609
5.559898,27,2512.691831
-7.03725,125,2514.12434
0.667005,40,2514.62101
-4.400157,75,2515.486919
-4.46553,57,2516.139919
1.408902,47,2516.673492
4.944812,29,2517.002748
-0.047085,63,2517.721424
-0.939916,45,2518.240067
-3.928697,64,2518.970724
-15.259471,134,2520.502244
-8.005081,140,2522.108009
-3.865498,60,2522.806086
-2.800435,78,2523.701741
-1.087573,43,2524.200337
-1.934136,51,2524.790837
6.666686,46,2525.320869
1.22131,68,2526.101798
2.436585,39,2526.571568
-6.011628,58,2527.260792
6.632813,25,2527.549816
-0.48106,105,2528.752923
2.936794,38,2529.194659
-2.528346,61,2529.892831
-1.050536,82,2530.84994
-0.388013,44,2531.357958
-3.059699,83,2532.309058
-1.879371,87,2533.305943
0.900381,47,2533.846986
-19.467848,88,2536.375588
-13.68889,147,2537.98163
-5.640549,53,2538.559738
-6.863642,59,2539.209038
0.382069,43,2539.677841
-6.326163,143,2541.243136
4.160853,67,2541.981391
3.313027,83,2542.886719
0.182698,47,2543.399233
-0.509798,47,2543.908535
3.158628,33,2544.267805
-5.999748,104,2545.408693
-6.87622,94,2546.434617
1.956203,37,2546.843517
-5.561235,166,2548.653896
-4.068673,53,2549.232351
6.255322,30,2549.559524
-4.068656,56,2550.223042
3.517394,44,2550.700983
3.389236,36,2551.098579
2.921137,85,2552.022544
3.124052,34,2552.394947
0.260903,95,2553.432723
0.559356,39,2553.868344
-5.616429,57,2554.486345
2.6111,45,2554.977027
-10.521141,203,2557.191302
0.616204,62,2557.871499
-0.542458,41,2558.322288
-0.621864,47,2558.834975
-2.87944,52,2559.400439
4.83617,30,2559.726584
2.004736,41,2560.173912
2.315612,38,2560.597275
-6.629887,54,2561.186639
0.405422,41,2561.63305
0.340869,69,2562.439803
3.231923,54,2563.027751
2.376568,39,2563.449675
5.900741,26,2563.733931
3.166283,35,2564.116928
-1.831824,53,2564.693419
1.059048,39,2565.119431
4.779091,31,2565.466711
-5.836461,101,2566.569362
-8.501561,143,2568.130662
5.058053,53,2568.714034
2.866661,36,2569.103866
-1.301054,66,2569.824973
0.507942,43,2570.299725
6.074834,27,2570.60241
4.422693,36,2570.993943
-2.593709,49,2571.527161
1.75305,41,2571.984514
0.761605,43,2572.45143
-5.658305,94,2573.477243
1.714473,46,2574.017238
-0.751948,45,2574.507952
4.505318,75,2575.326056
0.27173,43,2575.79355
-1.646901,85,2576.720123
2.942854,50,2577.267689
4.851202,30,2577.593773
2.574712,52,2578.171595
5.686245,27,2578.463801
0.428662,78,2579.31589
-2.152618,64,2580.016216
-6.743166,128,2581.422465
4.215767,32,2581.777506
-3.39538,68,2582.519573
-11.134505,138,2584.031189
0.289681,40,2584.469044
3.532677,45,2584.965547
-1.820086,48,2585.495329
3.474293,35,2585.878302
3.887611,32,2586.27983
-2.286367,49,2586.833384
2.601498,36,2587.244253
2.232536,39,2587.693144
6.045115,26,2587.990395
3.454902,34,2588.376384
0.365984,79,2589.280969
3.940278,74,2590.127285
-4.712003,56,2590.7768
0.315733,74,2592.854961
-2.367398,71,2593.632999
7.420891,23,2593.88483
4.674813,42,2594.343469
3.631902,35,2594.726466
0.051069,46,2595.233779
5.086125,64,2595.937425
2.840609,77,2596.780846
-4.337303,58,2597.411195
0.945233,42,2597.876469
0.800561,40,2598.312821
-8.537742,113,2599.547351
-2.982789,88,2600.516497
2.476708,38,2600.93099
3.196927,35,2601.312491
-3.148366,74,2602.117383
5.368509,30,2602.445802
0.259686,42,2602.901607
4.245034,33,2603.263659
4.376666,32,2603.618817
-6.133293,55,2604.216149
-1.539703,90,2605.198511
-5.009958,64,2605.896299
-2.150307,82,2606.791101
-12.811125,194,2608.907299
2.210027,58,2609.596346
4.932527,42,2610.055389
3.267837,58,2610.690061
4.866595,30,2611.016208
1.422787,81,2611.907962
1.194478,42,2612.366731
-2.873153,77,2613.202863
1.187276,65,2613.908837
3.47077,37,2614.312215
-12.808137,62,2614.984849
7.421413,26,2615.278004
0.319534,42,2615.733593
-2.961575,108,2616.909436
-1.706747,90,2617.890015
-2.326545,48,2618.426531
2.224302,40,2618.865505
-3.676639,54,2619.452219
-0.582621,45,2619.944933
-3.138615,54,2620.532714
-4.107721,91,2621.563903
0.838482,42,2622.022733
-1.365585,74,2622.830142
-2.255292,48,2623.356761
-2.638125,82,2624.252199
-5.732906,57,2624.880554
2.754049,36,2625.27556
0.775707,75,2626.094136
0.545753,40,2626.530075
3.382924,34,2626.904813
0.195506,79,2627.764229
1.054118,44,2628.244969
0.635252,39,2628.66786
6.669027,44,2629.148601
0.218938,92,2630.156056
0.210935,41,2630.611745
-1.731746,45,2631.098732
-4.61512,132,2632.545483
-4.451578,50,2633.092565
0.256419,40,2633.580287
0.087713,40,2634.017446
5.691125,27,2634.324642
1.686443,40,2634.779074
6.687654,25,2635.066935
4.559131,43,2635.552838
1.91772,38,2635.994877
4.721572,33,2636.374882
-1.321345,48,2636.925468
-4.024594,56,2637.565801
-0.248871,59,2638.242021
0.795694,40,2638.701836
-0.64548,44,2639.199579
-0.991272,44,2639.701387
5.639906,40,2640.156328
-13.686239,65,2640.897157
2.818217,48,2641.458424
0.46408,47,2641.993984
0.240911,42,2642.476063
-3.408793,92,2643.523761
1.743054,78,2644.415202
-2.098094,61,2645.121931
0.16592,55,2645.801124
-5.051931,55,2646.426045
-13.511797,67,2647.191076
-18.449325,88,2649.521773
-1.24804,140,2651.083304
1.442288,42,2651.545322
3.302906,48,2652.075596
0.138123,40,2652.511724
1.265617,38,2652.928632
-1.547428,55,2653.529209
2.983373,35,2653.915873
5.133881,29,2654.231049
0.911046,46,2654.739737
1.18831,42,2655.199095
-1.532266,86,2656.21138
4.996303,52,2656.808676
-0.40496,78,2657.710621
-0.069672,75,2658.567043
-0.076607,75,2659.423773
-29.768916,358,2663.508943
-16.486977,68,2664.287604
-2.618175,52,2664.877345
-4.971578,99,2666.018385
-1.806802,45,2666.53503
2.039872,52,2667.132764
3.668574,34,2667.519751
5.659369,47,2668.102196
0.759275,53,2668.706615
-4.092843,83,2669.66259
-16.687459,60,2670.352064
-3.134528,48,2670.897664
-2.770842,71,2671.715791
-14.799928,69,2672.505622
-2.527702,48,2673.051092
0.691158,104,2674.244059
2.974587,38,2674.681368
3.547529,55,2675.310238
-17.402574,68,2676.08518
-16.391807,65,2676.835107
2.367977,39,2677.282934
6.893158,25,2677.566756
-3.15607,53,2678.172205
-14.530943,64,2678.900298
4.539282,30,2679.241223
-16.386608,67,2680.061641
1.316522,40,2680.52044
4.596088,30,2680.866573
-1.93666,51,2681.446116
-1.509781,67,2682.217068
-1.052942,90,2683.243652
-2.018185,46,2683.772636
1.140158,40,2684.230569
-9.884802,130,2685.710806
-3.863284,66,2686.469627
-2.064633,135,2688.024003
-4.472363,54,2688.63709
3.495256,34,2689.025377
-2.382118,47,2689.566958
3.754011,33,2689.94095
4.639446,44,2690.451819
6.100213,27,2690.75914
0.242996,43,2691.256157
1.313164,42,2691.790044
3.602471,39,2692.234236
-6.040046,53,2692.848854
7.266829,23,2693.114148
5.824178,27,2693.430576
0.65174,72,2694.257719
-6.006835,114,2695.564991
0.052232,43,2696.056407
-0.309967,45,2696.567999
-1.775903,46,2697.096598
0.595743,41,2697.559386
1.894637,63,2698.280608
-2.368044,68,2699.064718
-1.528044,83,2700.010082
-2.840798,49,2700.570615
7.002783,23,2700.837246
1.286443,40,2701.297044
1.666769,38,2701.729937
-6.761269,133,2703.24964
5.637277,27,2703.608688
3.018601,38,2704.045579
-0.893443,48,2704.590153
-3.599296,55,2705.224251
-1.987478,45,2705.7399
-10.064044,81,2707.605642
3.935298,33,2707.964703
1.204728,41,2708.410539
-0.749382,46,2708.912221
0.319272,42,2709.371019
2.031971,39,2709.794652
-0.599193,45,2710.286835
2.63187,55,2710.892259
-3.372424,54,2711.491453
-2.269196,65,2712.199196
-5.722471,103,2713.320595
-5.34541,68,2714.060656
-0.710518,45,2714.552468
-5.306254,89,2715.577781
0.246104,60,2716.230041
3.168407,50,2716.773911
-0.809465,83,2717.67985
5.324074,29,2717.994031
1.250211,70,2718.763992
-4.204643,53,2719.344483
4.44126,46,2719.847137
4.01624,47,2720.362816
-1.356391,50,2720.91138
2.789043,36,2721.305487
4.158709,31,2721.644601
-5.542669,115,2722.897321
1.53323,37,2723.300267
0.016001,40,2723.735491
0.236975,43,2724.21065
0.747233,66,2724.936829
-3.835401,49,2725.472518
5.736139,34,2725.84258
-11.150643,58,2726.473931
-1.521987,48,2727.04543
5.005697,28,2727.350731
-7.346133,137,2728.841334
-1.166107,78,2729.691139
2.528611,71,2730.46643
-5.700143,112,2731.697382
-1.984129,51,2732.25808
5.276596,37,2732.661991
4.306955,32,2733.0131
-0.78527,68,2733.757152
0.00137,43,2734.2239
4.043606,33,2734.583901
-8.449073,163,2736.363602
-5.595324,96,2737.412205
-0.931429,43,2737.880013
-4.432916,55,2738.485486
1.54411,39,2738.958219
3.275775,34,2739.331244
1.570336,39,2739.756504
-5.462151,51,2740.31105
5.792239,44,2740.801934
0.033199,44,2741.279682
-2.861026,52,2741.845201
-6.367462,101,2742.944949
4.6103,31,2743.28634
1.544317,38,2743.707673
1.532515,64,2744.413203
6.171383,27,2744.705891
1.352143,40,2745.142745
5.055551,49,2745.678315
1.0289,38,2746.094682
5.151465,30,2746.424819
1.027078,41,2746.871648
5.859911,27,2747.167616
-2.530439,55,2747.768021
3.634913,33,2748.131935
-3.848614,64,2748.832896
4.136083,34,2749.203666
-7.188544,120,2750.523264
6.272145,26,2750.863373
0.461067,73,2751.658309
6.894614,25,2751.933587
5.316394,28,2752.237761
-1.837119,91,2753.235214
-10.367492,168,2755.070864
-1.435775,49,2755.61279
4.306739,64,2756.311916
-3.737519,50,2756.857481
5.468275,44,2757.341216
4.603178,33,2757.698769
-0.177302,49,2758.233798
4.875837,40,2758.670377
-1.454314,46,2759.17157
-1.611567,45,2759.666839
5.02216,31,2760.002958
0.393934,61,2760.677922
-2.618783,76,2761.503604
-24.653927,118,2764.288384
6.55065,35,2764.670763
3.592971,35,2765.049799
0.606548,57,2765.672204
0.008377,66,2766.392683
4.840026,32,2766.743764
-1.788426,47,2767.25436
0.705127,42,2767.712047
-10.451525,181,2769.697329
-0.449909,76,2770.530765
-19.510372,69,2771.286746
5.827068,27,2771.57998
1.957985,45,2772.071774
-2.104643,45,2772.559909
6.578169,24,2772.821664
4.472966,31,2773.15946
-0.582561,42,2773.618879
-10.008655,133,2775.130967
1.479821,41,2775.603046
6.047915,31,2775.958116
6.66858,26,2776.256077
5.276182,55,2776.888706
-12.479744,70,2777.682657
2.545415,36,2778.094162
6.267709,25,2778.376455
-0.519562,42,2778.857226
-0.824258,87,2779.863999
0.699241,117,2781.215199
5.395725,32,2781.584233
-2.150792,50,2782.153675
7.142419,34,2782.546616
0.043954,62,2783.259304
7.126719,23,2783.522614
-4.742609,53,2784.1326
6.004504,38,2784.566534
-1.907169,47,2785.105124
-13.507309,166,2787.046999
4.5985,34,2787.434929
-2.353433,46,2787.971519
-3.68486,106,2789.179225
5.650607,29,2789.509238
3.268994,34,2789.901211
-2.151627,46,2790.425886
3.734918,36,2790.837836
1.68747,39,2791.288794
5.766789,32,2791.660444
-1.040231,60,2792.350883
0.740896,64,2793.091519
5.58718,54,2793.728397
2.361728,39,2794.177231
-2.322695,51,2794.760732
-1.627619,51,2795.344415
-3.200378,54,2795.960803
1.671527,39,2796.406629
2.770987,40,2796.868421
2.071264,48,2797.416543
-3.61985,54,2798.029534
-1.62136,101,2799.232415
-2.046111,49,2799.798987
4.800808,32,2800.168023
3.499203,79,2801.072229
-3.477536,65,2801.816041
0.432576,44,2802.328228
1.411851,37,2802.751466
-18.684749,224,2805.31941
-20.343271,67,2806.088322
3.781984,74,2806.937633
-2.264551,57,2807.588288
5.252589,48,2808.150095
0.980785,53,2808.766452
-6.247226,155,2810.588339
-1.160685,44,2811.094092
4.21122,49,2811.651038
5.898914,29,2811.985576
5.821415,28,2812.309061
3.839766,42,2812.788808
3.206703,35,2813.19097
3.776307,33,2813.567544
0.761031,48,2814.122183
-0.246247,99,2815.260561
3.95453,54,2815.886034
-5.28745,53,2816.491087
-0.721658,57,2817.140651
0.164891,78,2818.031336
4.250875,35,2818.436636
4.767614,39,2818.884267
4.662124,32,2819.251668
0.330749,79,2820.158257
-31.518137,103,2822.610122
4.58331,30,2822.939801
0.655189,41,2823.388894
1.838973,42,2823.845609
-13.832003,180,2825.809665
-0.918351,47,2826.32358
-4.449985,54,2826.911602
2.062469,81,2827.79874
1.06086,40,2828.235081
-1.74567,79,2829.099394
-3.428547,59,2829.752683
-3.795972,54,2830.345625
-0.905597,57,2830.970492
-1.509186,48,2831.49403
4.183925,34,2831.863485
3.371587,35,2832.242493
4.832094,29,2832.558558
-3.859683,49,2833.092797
-16.073749,55,2833.694062
-3.586346,96,2834.808386
5.470388,30,2835.156445
-0.781592,46,2835.685135
-10.676861,212,2838.103915
-7.687643,140,2839.709554
6.008182,26,2840.005404
-3.705159,53,2840.614779
-18.494138,66,2841.363678
-0.541849,53,2841.970027
4.38461,33,2842.346558
2.900368,49,2842.909317
-7.743571,137,2844.482103
-4.390511,89,2845.498574
-4.292164,159,2847.388791
4.525758,31,2847.746208
3.25636,35,2848.148414
-2.166418,76,2849.025568
3.748399,33,2849.403062
-6.131561,54,2850.026405
4.301068,39,2850.467937
1.451813,70,2851.276819
-1.626346,49,2851.841957
-2.697619,82,2852.78611
4.288933,33,2853.163767
-6.055009,101,2854.312934
-6.74296,53,2854.92297
-0.864105,49,2855.480106
1.910302,37,2855.904743
-18.801108,80,2856.814404
-7.105409,130,2858.352499
6.063812,29,2858.682928
-2.854221,52,2859.281737
-1.058263,46,2859.805504
0.525184,40,2860.269289
2.16925,77,2861.148446
-13.20601,150,2862.864637
3.297772,59,2863.535008
1.358364,38,2863.968872
-3.642952,51,2864.551864
-1.979464,80,2865.4699
4.352946,34,2865.857882
-7.663881,159,2867.680768
0.421629,40,2868.139827
-13.904771,66,2868.895223
-12.431315,135,2870.499609
-0.519238,59,2871.185165
0.868542,45,2871.695828
-2.137464,75,2872.551842
0.108359,42,2873.034607
-4.244616,49,2873.590268
1.389563,40,2874.052058
1.280792,53,2874.661069
-12.674507,64,2875.398143
6.126447,31,2875.750217
-5.74568,97,2876.864647
4.410228,32,2877.234677
4.988313,30,2877.574757
-2.179755,51,2878.154486
-4.541162,50,2878.726958
1.968264,50,2880.319128
1.147138,40,2880.757503
0.49493,46,2881.270189
0.067586,46,2881.778769
-18.965984,80,2882.705649
1.990019,37,2883.110788
0.07989,40,2883.546644
-5.980301,93,2884.566065
-2.00772,51,2885.125569
0.236804,43,2885.595867
2.734584,45,2886.092157
1.551526,52,2886.668468
4.19728,31,2887.012935
-0.312398,54,2887.600001
-2.564057,51,2888.157853
4.595075,30,2888.486444
2.117783,36,2888.880458
-5.292113,87,2889.840464
2.436313,37,2890.245275
0.359063,56,2890.853744
1.283891,41,2891.303596
0.961018,39,2891.728482
1.144453,40,2892.174769
1.469749,44,2892.655554
6.423211,27,2892.950965
-2.736669,51,2893.560487
0.327148,55,2894.167898
0.310275,70,2894.959735
-3.444306,52,2895.558197
0.930024,40,2896.017993
3.619412,34,2896.410586
2.227656,41,2896.87937
-11.411108,149,2898.591793
-10.398222,194,2900.814686
2.550685,53,2901.423094
1.428811,39,2901.870017
4.288943,132,2903.383156
-0.872548,47,2903.91844
-15.706146,176,2905.979176
-1.873449,58,2906.649618
7.476496,30,2906.992238
0.204465,83,2907.947295
-0.812318,60,2908.638895
2.152698,38,2909.071761
-3.517826,52,2909.665548
-0.511103,47,2910.197655
1.485618,40,2910.651029
-3.547987,51,2911.245914
3.522228,34,2911.634895
-16.742773,226,2914.228593
4.647241,30,2914.570697
-2.749464,47,2915.107495
5.538124,28,2915.433243
-2.254614,65,2916.174785
4.231123,31,2916.525867
1.246438,38,2916.958704
-1.749632,45,2917.508821
4.25113,31,2917.887282
4.492737,30,2918.227362
-3.273233,53,2918.841147
-2.870534,46,2919.374721
5.305008,36,2919.789951
1.894435,41,2920.26769
-0.838706,43,2920.75127
7.663248,23,2921.022875
-2.730829,52,2921.612361
4.279663,33,2921.991056
-0.753486,42,2922.476026
1.488931,39,2922.923883
-1.420009,94,2923.999067
6.2624,38,2924.428975
-0.546861,81,2925.351843
-19.739277,86,2926.355506
5.911676,29,2926.692652
-1.751572,62,2927.404951
2.496084,40,2927.85976
6.82228,26,2928.153905
-3.678776,54,2928.772577
-2.125282,52,2929.362504
1.654276,39,2929.857544
-2.168821,52,2930.451369
6.09587,26,2930.745569
5.377936,27,2931.060083
4.230521,71,2931.867408
-0.084252,41,2932.345807
-18.902511,72,2933.160265
-3.434226,53,2933.76301
-5.648254,97,2934.874103
0.728837,40,2935.3327
3.632716,34,2935.721364
7.419743,25,2936.008612
-3.84959,52,2936.599638
-5.274045,57,2938.367173
-1.712411,49,2938.898719
-10.241427,196,2941.041929
0.426153,78,2941.939577
0.80782,43,2942.432121
3.378073,37,2942.851885
-3.174446,47,2943.386515
-1.011161,45,2943.902384
4.122338,32,2944.26743
-10.167795,225,2946.873583
1.565044,39,2947.329421
-3.820773,50,2947.899254
2.646999,40,2948.359774
-1.234885,49,2948.918714
-3.376074,53,2949.521754
-13.462641,78,2950.416743
0.841194,40,2950.870759
3.44935,51,2951.464206
2.850316,40,2951.918666
-3.268409,53,2952.528287
-1.723528,97,2953.702578
-0.044286,45,2954.215434
0.636042,41,2954.686341
-5.411831,83,2955.639182
3.395363,35,2956.035145
0.659827,40,2956.493314
-4.467643,75,2957.358021
-17.404302,235,2960.048957
-8.356159,129,2961.527544
2.005572,72,2962.356851
4.308272,38,2962.794618
-2.399765,107,2964.022684
6.545866,25,2964.308036
3.625193,36,2964.719957
1.310549,39,2965.163795
2.37067,36,2965.577976
2.948527,42,2966.061826
4.767735,42,2966.549607
3.41071,33,2966.924626
-0.433449,43,2967.416553
-0.62558,45,2967.939107
-17.820654,61,2968.641648
